銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址
808,1436,玉山商業銀行,東林口分行,"新北市林口區文化三路一段４０３號"
808,1458,玉山商業銀行,南山廣場分行,"台北市信義區松仁路１００號３３樓"
809,,凱基商業銀行,,"台北市松山區南京東路五段１２５號"
809,0016,凱基商業銀行,中山分行,"台北市中山區中山北路一段１０９號"
809,0027,凱基商業銀行,忠孝分行,"台北市大安區忠孝東路四段２７０號"
809,0038,凱基商業銀行,三重分行,"新北市三重區重陽路三段１９２號"
809,0049,凱基商業銀行,台中分行,"台中市西區臺灣大道二段２２０號"
809,0050,凱基商業銀行,台南分行,"台南市中西區西門路二段３５１號"
809,0061,凱基商業銀行,高雄分行,"高雄市苓雅區四維三路８０號"
809,0072,凱基商業銀行,城東分行,"台北市中山區南京東路三段２２４號"
809,0094,凱基商業銀行,營業部(客戶移轉至城東分行服務),"台北市中山區南京東路三段２２４號"
809,0108,凱基商業銀行,板橋分行,"新北市板橋區民生路三段１０號"
809,0119,凱基商業銀行,桃園分行,"桃園市桃園區南華街８０號"
809,0120,凱基商業銀行,中壢分行,"桃園市中壢區中央東路１３之１號"
809,0131,凱基商業銀行,北高雄分行,"高雄市三民區民族一路８７８號"
809,0153,凱基商業銀行,新莊分行,"新北市新莊區思源路２３８號１樓、２樓"
809,0164,凱基商業銀行,左營分行,"高雄市左營區博愛二路３６８號"
809,0175,凱基商業銀行,員林分行,"彰化縣員林市莒光路２６６號"
809,0197,凱基商業銀行,敦南分行,"台北市大安區敦化南路二段３８號"
809,0201,凱基商業銀行,松江分行,"台北市中山區松江路１３７號"
809,0212,凱基商業銀行,蘆洲分行,"新北市蘆洲區集賢路２１７－２號"
809,0223,凱基商業銀行,鳳山分行,"高雄市鳳山區博愛路１６５之３號"
809,0234,凱基商業銀行,新竹分行,"新竹市西大路６４５號"
809,0245,凱基商業銀行,松山分行,"台北市信義區永吉路３５６號１樓及地下１樓"
809,0256,凱基商業銀行,土城分行,"新北市土城區金城路三段１２３號"
809,0267,凱基商業銀行,中和分行,"新北市中和區景平路２００號"
809,0278,凱基商業銀行,赤崁分行,"台南市中西區忠義路二段１６７號"
809,0289,凱基商業銀行,基隆分行,"基隆市安樂區麥金路１９３號"
809,0304,凱基商業銀行,東門分行,"台南市中西區府前路一段２６號"
809,0315,凱基商業銀行,北門分行,"台南市北區開元路１３３號"
809,0326,凱基商業銀行,屏東分行,"屏東縣屏東市廣東路４５１號"
809,0337,凱基商業銀行,雙和分行,"新北市永和區中和路５４５號１樓、２樓"
809,0348,凱基商業銀行,歸仁分行,"台南市歸仁區中正南路一段２３號"
809,0359,凱基商業銀行,海東分行,"台南市安南區海佃路一段１２９號"
809,0371,凱基商業銀行,永康分行,"台南市永康區中華路９號"
809,0382,凱基商業銀行,天母分行,"台北市士林區德行西路７號"
809,0393,凱基商業銀行,新店分行,"新北市新店區北新路三段２０２號"
809,0407,凱基商業銀行,大安分行,"台北市大安區新生南路二段８號"
809,0429,凱基商業銀行,苗栗分行,"苗栗縣苗栗市中正路８１號"
809,0452,凱基商業銀行,花蓮分行,"花蓮縣花蓮市中正路５６０號１樓"
809,0474,凱基商業銀行,彰化分行,"彰化縣彰化市曉陽路１９９之３號"
809,0485,凱基商業銀行,豐原分行,"台中市豐原區中山路３２９號"
809,0511,凱基商業銀行,大里分行,"台中市大里區中興路二段３３１號"
809,0522,凱基商業銀行,嘉義分行,"嘉義市新榮路１９３號１樓"
809,0577,凱基商業銀行,風城分行,"新竹市中正路５９號"
809,0588,凱基商業銀行,南大分行,"新竹市南大路３３９號"
809,0599,凱基商業銀行,竹科分行,"新竹市光復路一段２３８號"
809,0625,凱基商業銀行,台東分行,"台東縣台東市中華路一段３４１號"
809,0669,凱基商業銀行,羅東分行,"宜蘭縣羅東鎮公正路５０號"
809,0670,凱基商業銀行,大直分行,"台北市中山區樂群三路７８號"
809,0681,凱基商業銀行,高美館分行,"高雄市鼓山區明誠四路１５６號"
809,0692,凱基商業銀行,市政分行,"台中市西屯區市政路４００號"
809,0706,凱基商業銀行,藝文分行,"桃園市桃園區同德六街８９號"
809,0717,凱基商業銀行,瑞光分行,"台北市內湖區瑞光路６１８號"
809,0728,凱基商業銀行,民生分行,"台北市松山區民生東路五段２號"
810,,星展（台灣）商業銀行,,"台北市信義區松仁路３２號１７樓"
810,0021,星展（台灣）商業銀行,忠孝分行,"台北市大安區光復南路２０２號１樓"
810,0043,星展（台灣）商業銀行,高雄分行(客戶移轉至四維分行服務),"高雄市苓雅區四維三路６號１樓"
810,0054,星展（台灣）商業銀行,桃園分行,"桃園市桃園區中山路５０１號"
810,0065,星展（台灣）商業銀行,豐原分行,"台中市豐原區源豐路４６號１－２樓"
810,0098,星展（台灣）商業銀行,台南分行,"台南市中西區南門路１０１號"
810,0102,星展（台灣）商業銀行,大安分行,"台北市大安區金山南路二段２００號１樓"
810,0113,星展（台灣）商業銀行,華山分行,"台北市中正區忠孝東路一段８５號１樓之１"
810,0124,星展（台灣）商業銀行,太平分行,"台中市太平區中興路１３號"
810,0135,星展（台灣）商業銀行,中清分行,"台中市北屯區中清路二段４７８號１、２樓"
810,0157,星展（台灣）商業銀行,三重分行,"新北市三重區重新路三段２５號１樓"
810,0168,星展（台灣）商業銀行,蘆洲分行,"新北市蘆洲區長榮路３６０號"
810,0179,星展（台灣）商業銀行,信義分行,"台北市信義區松仁路３２號１樓"
810,0180,星展（台灣）商業銀行,中港分行,"台中市西屯區臺灣大道二段９０８號１樓"
810,0205,星展（台灣）商業銀行,左營分行,"高雄市左營區明誠二路５５０號"
810,0216,星展（台灣）商業銀行,汐止分行(客戶移轉至內湖分行服務),"台北市內湖區瑞光路３００號"
810,0227,星展（台灣）商業銀行,天母分行,"台北市士林區中山北路六段９１號１樓"
810,0250,星展（台灣）商業銀行,新莊分行,"新北市新莊區新泰路２６５號１、２樓"
810,0261,星展（台灣）商業銀行,板橋分行,"新北市板橋區文化路二段１７５號１樓"
810,0272,星展（台灣）商業銀行,中和分行(客戶移轉至新店分行服務),"新北市新店區民權路６５號１樓"
810,0283,星展（台灣）商業銀行,楠梓分行(客戶移轉至左營分行服務),"高雄市左營區明誠二路５５０號"
810,0294,星展（台灣）商業銀行,民權分行,"台中市西區民權路２１９號"
810,0308,星展（台灣）商業銀行,苓雅分行,"高雄市苓雅區青年一路１９３號"
810,0319,星展（台灣）商業銀行,東台南分行(客戶移轉至台南分行服務),"台南市中西區南門路１０１號"
810,0320,星展（台灣）商業銀行,新店分行,"新北市新店區民權路６５號１樓"
810,0331,星展（台灣）商業銀行,前鎮分行,"高雄市前鎮區中山二路６號１－２樓"
810,0342,星展（台灣）商業銀行,東新竹分行(客戶移轉至新竹分行服務),"新竹市北大路３４６號"
810,0364,星展（台灣）商業銀行,南京東路分行,"台北市松山區敦化北路８８號１樓"
810,0375,星展（台灣）商業銀行,莒光分行(客戶移轉至左營分行服務),"高雄市左營區明誠二路５５０號"
810,0386,星展（台灣）商業銀行,中壢分行,"桃園市中壢區元化路３１３號"
810,0397,星展（台灣）商業銀行,新竹分行,"新竹市北大路３４６號"
810,0401,星展（台灣）商業銀行,大同分行,"台北市大同區承德路二段１８０號"
810,0412,星展（台灣）商業銀行,敦南分行,"台北市大安區敦化南路二段２６號"
810,0423,星展（台灣）商業銀行,內湖分行,"台北市內湖區瑞光路３００號"
810,0456,星展（台灣）商業銀行,松山分行,"台北市松山區敦化南路一段２號１６樓"
810,0467,星展（台灣）商業銀行,松江分行,"台北市中山區南京東路二段６６號１樓、２樓"
810,0478,星展（台灣）商業銀行,松仁分行,"台北市信義區松仁路８９號１樓"
810,0489,星展（台灣）商業銀行,新站分行,"新北市板橋區新站路１６－１號３０樓"
810,0490,星展（台灣）商業銀行,中正分行,"桃園市桃園區中正路１０８０號２６樓"
810,0504,星展（台灣）商業銀行,中興分行,"台中市西區臺灣大道二段４１２號１樓"
810,0559,星展（台灣）商業銀行,四維分行,"高雄市苓雅區四維三路６號１樓"
812,,台新國際商業銀行,,"台北市中山區中山北路二段４４號"
812,0012,台新國際商業銀行,營業部,"台北市中山區中山北路二段４４號"
812,0023,台新國際商業銀行,敦南分行,"台北市大安區仁愛路４段１１８號"
812,0045,台新國際商業銀行,新生分行,"台北市中正區新生南路一段６２號"
812,0056,台新國際商業銀行,新莊分行,"新北市新莊區中華路二段７５號"
812,0067,台新國際商業銀行,桃園分行,"桃園市桃園區復興路２０５號"
812,0078,台新國際商業銀行,台中分行,"台中市西區臺灣大道２段４１６號"
812,0089,台新國際商業銀行,板橋分行,"新北市板橋區中正路１７６號"
812,0090,台新國際商業銀行,高雄分行,"高雄市鼓山區明誠四路１０號"
812,0104,台新國際商業銀行,台南分行,"台南市中西區西門路二段３８９號"
812,0115,台新國際商業銀行,南京東路分行,"台北市松山區南京東路三段２８９號"
812,0126,台新國際商業銀行,中壢分行,"桃園市中壢區延平路３６６號１樓"
812,0137,台新國際商業銀行,信託部,"台北市大安區仁愛路４段１１８號７、１１Ｆ"
812,0159,台新國際商業銀行,苓雅分行,"高雄市前鎮區中山二路２６０號１樓"
812,0160,台新國際商業銀行,蘆洲分行,"新北市蘆洲區長榮路１９７號"
812,0171,台新國際商業銀行,天母分行,"台北市士林區中山北路六段８８號１．２樓"
812,0182,台新國際商業銀行,大里分行,"台中市大里區中興路二段１２７號"
812,0207,台新國際商業銀行,中和分行,"新北市永和區中和路３４３號"
812,0218,台新國際商業銀行,嘉義分行,"嘉義市垂楊路６２０號"
812,0229,台新國際商業銀行,豐原分行,"台中市豐原區圓環東路３６８號"
812,0230,台新國際商業銀行,花蓮分行,"花蓮縣花蓮市中山路４０８－９號"
812,0241,台新國際商業銀行,新竹分行,"新竹市東大路二段８３號"
812,0252,台新國際商業銀行,七賢分行,"高雄市新興區七賢一路３８６號１樓"
812,0263,台新國際商業銀行,信義分行,"台北市信義區松高路１號"
812,0274,台新國際商業銀行,北台中分行,"台中市北屯區崇德路二段５５號"
812,0285,台新國際商業銀行,三重分行,"新北市三重區正義北路１１６號"
812,0296,台新國際商業銀行,永福分行,"台南市中西區永福路二段１５０號"
812,0300,台新國際商業銀行,屏東分行,"屏東縣屏東市廣東路１０３號"
812,0311,台新國際商業銀行,大安分行,"台北市大安區信義路三段１１８號"
812,0322,台新國際商業銀行,龍潭分行,"桃園市龍潭區中正路１７６號"
812,0333,台新國際商業銀行,崇德分行,"台南市東區崇德路２６０號"
812,0344,台新國際商業銀行,金華分行,"台南市南區金華路二段１９５號"
812,0355,台新國際商業銀行,後甲分行,"台南市東區裕農路５２０號"
812,0366,台新國際商業銀行,海佃分行,"台南市安南區海佃路一段１３０號"
812,0377,台新國際商業銀行,彰化分行,"彰化縣彰化市中正路一段２７３號"
812,0388,台新國際商業銀行,五甲分行,"高雄市鳳山區五甲二路７３４號"
812,0399,台新國際商業銀行,鳳山分行,"高雄市鳳山區中山西路１０５號"
812,0403,台新國際商業銀行,古亭分行,"台北市中正區羅斯福路三段２８號"
812,0414,台新國際商業銀行,建橋分行,"台北市中山區南京東路二段１５０號１樓"
812,0436,台新國際商業銀行,民生分行,"台北市松山區三民路８８號"
